Origin_Time,Latitude,Longitude,Depth,Magnitude,Location
2022-06-28 05:18:56 IST,32.96,68.75,70,4.0[ML],"182km SSW of Kabul , Afghanistan"
2022-06-28 05:46:59 IST,17.44,73.64,5,2.3[ML],"103km NW of Kolhapur, Maharashtra, India"
2022-06-28 07:45:29 IST,12.48,75.57,5,3.2[ML],"70km NNE of Kannur, Kerala, India"
2022-06-28 10:04:57 IST,31.82,74.5,19,3.2[ML],"40km WNW of Amritsar, Punjab, India"
2022-06-28 16:40:57 IST,12.66,75.67,5,1.7[ML],"92km ESE of Mangalore, Karnataka, India"
2022-06-28 19:35:56 IST,13.6,77.71,5,2.2[ML],"71km N of Bengaluru, Karnataka, India"
2022-06-29 02:47:04 IST,13.58,77.65,5,2.4[ML],"67km N of Bengaluru, Karnataka, India"
2022-06-29 09:59:25 IST,26.45,76.35,5,3.5[ML],"76km SE of Jaipur, Rajasthan, India"
2022-06-29 10:00:27 IST,36.52,70.5,180,5.2[ML],"64km S of Fayzabad, Afghanistan"
2022-06-29 19:18:47 IST,36.47,77.29,10,3.8[ML],"237km NNE of Kargil, Laddakh, India"
2022-06-29 19:45:41 IST,36.56,77.21,10,3.7[ML],"243km NNE of Kargil, Laddakh, India"
2022-06-29 20:43:40 IST,11.8,77.4,10,1.8[ML],"88km ENE of Ooty, Tamil Nadu, India"
2022-06-29 23:31:57 IST,23.22,94.39,32,4.5[ML],"111km ESE of Champhai, Mizoram, India"
2022-07-01 00:34:21 IST,24.27,94.62,10,2.7[ML],"75km S of Ukhrul, Manipur, India"
2022-07-01 01:15:06 IST,12.54,75.39,10,2.5[ML],"71km SE of Mangalore, Karnataka, India"
2022-07-01 23:59:55 IST,27.1,89.28,5,4.4[ML],"54km SW of Thimphu, Bhutan"
2022-07-02 01:43:16 IST,37.33,78.57,10,4.9[ML],"364km NNE of Leh, Laddakh, India"
2022-07-02 02:53:47 IST,27.7,89.21,8,4.1[ML],"46km E of Lachung, Sikkim, India"
2022-07-02 15:17:03 IST,27.64,86.23,10,3.2[ML],"89km E of Kathmandu, Nepal"
2022-07-02 17:08:25 IST,33.14,75.66,5,3.2[ML],"69km ENE of Katra, Jammu and Kashmir, India"
2022-07-03 07:56:16 IST,19.37,94.63,10,4.5[ML],"274km SW of Ywangan, Myanmar"
2022-07-03 15:13:15 IST,37.56,72.46,170,4.2[ML],"176km ENE of Fayzabad, Afghanistan"
2022-07-04 12:12:12 IST,33.15,75.64,5,2.7[ML],"68km ENE of Katra, Jammu and Kashmir, India"
2022-07-04 14:06:10 IST,9.86,95.21,10,5.1[Mb],"334km SE of Portblair, Andaman and Nicobar island, India"
2022-07-04 15:02:41 IST,11.53,93.82,9,3.1[ML],"119km E of Portblair, Andaman and Nicobar island, India"
2022-07-04 15:56:55 IST,37.84,72.64,180,4.4[ML],"202km ENE of Fayzabad, Afghanistan"
2022-07-04 17:18:22 IST,11.32,93.41,10,5.0[Mb],"81km ESE of Portblair, Andaman and Nicobar island, India"
2022-07-04 18:54:08 IST,36.38,70.79,250,3.9[ML],"82km SSE of Fayzabad, Afghanistan"
2022-07-05 05:56:55 IST,11.68,94,10,4.0[ML],"138km E of Portblair, Andaman and Nicobar island, India"
2022-07-05 10:38:24 IST,38.78,74.39,50,4.4[ML],"385km ENE of Fayzabad, Afghanistan"
2022-07-05 11:03:45 IST,24.49,92.93,64,3.6[ML],"73km NNW of Ngopa, Mizoram, India"
2022-07-05 15:14:07 IST,10.55,92.8,10,3.9[ML],"119km S of Portblair, Andaman and Nicobar island, India"
2022-07-05 20:20:28 IST,10.73,93.63,10,3.9[ML],"139km SE of Portblair, Andaman and Nicobar island, India"
2022-07-05 21:59:53 IST,19.12,90.7,50,4.0[ML],"425km SE of Haldia, West Bengal, India"
2022-07-06 05:56:07 IST,9.96,94.45,10,4.2[ML],"263km SE of Portblair, Andaman and Nicobar island, India"
2022-07-06 13:31:08 IST,10.36,94.15,10,3.9[ML],"209km SE of Portblair, Andaman and Nicobar island, India"
2022-07-06 23:37:46 IST,23.98,92.25,5,2.3[ML],"45km SSE of Dharmanagar, Tripura, India"
2022-07-07 01:21:39 IST,12.65,95.18,10,3.4[ML],"247km ESE of Diglipur, Andaman and Nicobar island, India"
2022-07-07 09:17:14 IST,27.85,93.84,10,3.7[ML],"84km W of Basar, Arunachal Pradesh, India"
2022-07-07 10:39:17 IST,35.41,69.41,38,4.2[ML],"96km N of Kabul , Afghanistan"
2022-07-07 19:42:02 IST,37.6,71.63,170,4.3[ML],"110km ENE of Fayzabad, Afghanistan"
2022-07-07 23:11:25 IST,36.33,71.21,207,4.3[ML],"103km SE of Fayzabad, Afghanistan"
2022-07-08 06:31:22 IST,30.8,79.97,5,3.4[ML],"47km NE of Joshimath, Uttarakhand , India"
2022-07-08 10:00:25 IST,27.76,94.9,10,4.2[ML],"32km N of Dibrugarh, Assam, India"
2022-07-08 17:21:02 IST,36.59,71.5,150,4.1[ML],"101km ESE of Fayzabad, Afghanistan"
2022-07-09 00:45:39 IST,9.83,94.5,10,4.1[ML],"278km SE of Portblair, Andaman and Nicobar island, India"
2022-07-09 02:34:40 IST,10.48,94.19,10,4.2[ML],"204km SE of Portblair, Andaman and Nicobar island, India"
2022-07-09 03:04:51 IST,11.75,91.95,10,3.2[ML],"85km W of Portblair, Andaman and Nicobar island, India"
2022-07-09 04:14:07 IST,27.7,93.56,3,3.6[ML],"68km N of Itanagar, Arunachal Pradesh, India"
2022-07-09 06:22:02 IST,16.95,75.72,5,4.5[ML],"159km E of Kolhapur, Maharashtra, India"
2022-07-10 19:34:41 IST,29.64,80.76,10,3.7[ML],"52km E of Pithoragarh, Uttarakhand, India"
2022-07-11 08:10:02 IST,23.36,82.45,10,4.0[ML],"78km WNW of Ambikapur, Chhattisgarh, India"
2022-07-11 10:06:59 IST,24.89,94.39,35,3.6[ML],"10km WSW of Ukhrul, Manipur, India"
2022-07-11 13:38:22 IST,24.89,94.31,55,3.0[ML],"17km WSW of Ukhrul, Manipur, India"
2022-07-12 10:05:19 IST,36.65,71.39,175,4.3[ML],"89km ESE of Fayzabad, Afghanistan"
2022-07-12 10:42:04 IST,36.4,70.79,135,3.9[ML],"80km SSE of Fayzabad, Afghanistan"
2022-07-12 15:22:37 IST,24.15,94.17,28,3.4[ML],"55km SE of Moirang, Manipur, India"
2022-07-12 22:16:41 IST,35.1,68.89,180,3.7[ML],"67km NNW of Kabul , Afghanistan"
2022-07-12 22:36:50 IST,24.93,95.24,121,3.4[ML],"76km E of Ukhrul, Manipur, India"
2022-07-13 01:09:47 IST,33.26,76.8,5,3.3[ML],"111km SSW of Alchi(Leh),Jammu & Kashmir,India"
2022-07-13 13:18:15 IST,7.49,85.74,10,4.6[ML],"651km E of Colombo, Sri Lanka"
2022-07-14 03:54:40 IST,37.79,73.9,92,3.9[ML],"305km ENE of Fayzabad, Afghanistan"
2022-07-14 16:16:40 IST,37.4,72.34,291,3.8[ML],"161km ENE of Fayzabad, Afghanistan"
2022-07-14 20:36:46 IST,34.33,73.92,0,3.2[ML],"52km NW of Gulmarg, Jammu and Kashmir, India"
2022-07-15 10:24:20 IST,38.24,73.84,180,4.3[ML],"316km ENE of Fayzabad, Afghanistan"
2022-07-16 03:51:47 IST,29.36,67.2,0,4.6[ML],"607km SSW of Kabul , Afghanistan"
2022-07-16 05:18:47 IST,22.54,95.33,30,4.0[ML],"94km NW of Burma, Myanmar"
2022-07-16 05:25:20 IST,31.67,77.2,39,3.1[ML],"28km ENE of Mandi, Himachal Pradesh, India"
2022-07-16 15:31:19 IST,20.17,95.76,10,3.8[ML],"130km SSW of Ywangan, Myanmar"
2022-07-16 16:56:54 IST,36.46,66.69,14,5.1[ML],"297km SW of Dushanbe, Tajikistan"
2022-07-16 21:41:23 IST,37.66,72.58,252,3.9[ML],"189km ENE of Fayzabad, Afghanistan"
2022-07-16 23:42:48 IST,24.3,94.37,91,4.5[ML],"64km ESE of Moirang, Manipur, India"
2022-07-18 17:04:30 IST,36.37,70.73,180,4.2[ML],"82km SSE of Fayzabad, Afghanistan"
2022-07-19 07:53:35 IST,31.59,77.7,0,2.7[ML],"69km SE of Kullu, Himachal Pradesh, India"
2022-07-19 23:55:56 IST,30.44,78.21,0,2.2[ML],"21km NE of Dehradun, Uttarakhand, India"
2022-07-20 03:08:18 IST,23.71,94.48,32,4.3[ML],"113km SE of Moirang, Manipur, India"
2022-07-21 11:25:41 IST,22.98,69.57,10,2.6[ML],"102km NE of Dwarka, Gujarat, India"
2022-07-21 18:42:28 IST,17.66,73.64,5,2.6[ML],"98km SSW of Pune, Maharashtra, India"
2022-07-21 22:10:19 IST,21.39,99.63,67,4.5[Mb],"161km ENE of Hkolam ,Myanmar"
2022-07-21 22:37:41 IST,21.37,98.98,75,5.6[Mb],"96km ENE of Hkolam ,Myanmar"
2022-07-22 03:11:02 IST,0.8,98.62,35,5.0[Mb],"428km SW of Kuala Lumpur, Malaysia"
2022-07-22 03:52:25 IST,21.41,99.26,90,4.7[Mb],"125km ENE of Hkolam ,Myanmar"
2022-07-22 05:56:56 IST,22.9,69.38,9,2.6[ML],"84km NNE of Dwarka, Gujarat, India"
2022-07-22 12:59:52 IST,17.38,73.67,5,2.7[ML],"96km NW of Kolhapur, Maharashtra, India"
2022-07-22 16:23:57 IST,24.88,93.56,33,3.6[ML],"34km NW of Bishnupur, Manipur, India"
2022-07-23 01:07:19 IST,24.57,93.1,26,2.4[ML],"67km W of Bishnupur, Manipur, India"
2022-07-24 12:36:54 IST,30.76,78.5,0,3.3[ML],"7km ENE of Uttarkashi, Uttarakhand, India"
2022-07-25 05:52:12 IST,27.93,85.4,10,4.1[ML],"24km NNE of Kathmandu, Nepal"
2022-07-25 17:33:27 IST,30.9,66.57,0,3.9[ML],"475km SSW of Kabul , Afghanistan"
2022-07-26 08:41:51 IST,35.42,81.99,10,3.9[ML],"412km NE of Hanley, Jammu & Kashmir, India"
2022-07-26 20:43:41 IST,23.36,93.52,10,4.3[ML],"22km ESE of Champhai, Mizoram, India"
2022-07-26 21:56:20 IST,17.59,73.46,26,2.6[ML],"111km SSW of Pune, Maharashtra, India"
2022-07-27 02:07:18 IST,36.3,70.5,190,5.3[ML],"89km S of Fayzabad, Afghanistan"
2022-07-27 19:15:35 IST,23.48,93.3,10,3.7[ML],"3km NW of Champhai, Mizoram, India"
2022-07-27 20:33:12 IST,23.53,93.26,5,3.4[ML],"10km NW of Champhai, Mizoram, India"
2022-07-28 07:28:31 IST,31.78,76.82,5,2.7[ML],"23km NNW of Mandi, Himachal Pradesh, India"
2022-07-29 00:56:47 IST,23.33,82.44,10,4.3[ML],"78km WNW of Ambikapur, Chhattisgarh, India"
2022-07-29 15:29:00 IST,21.53,99.3,10,4.2[MW],"133km ENE of Hkolam ,Myanmar"
2022-07-29 15:47:51 IST,21.86,97.99,10,4.0[MW],"85km N of Hkolam ,Myanmar"
2022-07-29 19:27:01 IST,23.53,93.26,5,3.9[ML],"10km NW of Champhai, Mizoram, India"
2022-07-29 21:19:23 IST,23.48,93.26,4,3.8[ML],"7km WNW of Champhai, Mizoram, India"
2022-07-30 06:30:22 IST,22.62,75.97,0,2.6[ML],"16km SE of Indore, Madhya Pradesh, India"
2022-07-31 01:30:00 IST,25.44,89.51,10,4.1[ML],"70km W of Tura, Meghalaya, India"
2022-07-31 07:58:10 IST,27.19,86.7,10,5.0[ML],"147km ESE of Kathmandu, Nepal"
2022-07-31 08:33:29 IST,4.99,95.39,128,4.7[Mb],"278km SE of Campbell Bay, Andaman and Nicobar island, India"
2022-07-31 10:51:52 IST,26.26,89.46,30,3.1[ML],"111km NW of Tura, Meghalaya, India"
2022-07-31 19:12:30 IST,25.24,64.86,78,5.0[ML],"534km NW of Dwarka, Gujarat, India"
2022-07-31 19:22:16 IST,25.19,63.5,10,4.8[ML],"547km ENE of Muscat, Oman"
2022-08-01 21:33:57 IST,21.47,99.76,197,4.3[ML],"176km ENE of Hkolam ,Myanmar"
2022-08-01 23:19:20 IST,23.33,94.35,30,3.8[ML],"105km E of Champhai, Mizoram, India"
2022-08-02 18:09:28 IST,26.17,95.74,19,4.4[ML],"123km E of Mokokchung, Nagaland, India"
2022-08-02 19:12:33 IST,32.65,69.34,10,4.0[ML],"212km S of Kabul , Afghanistan"
2022-08-02 23:28:15 IST,25.29,90.94,28,2.3[ML],"78km ESE of Tura, Meghalaya, India"
2022-08-04 08:47:15 IST,25.18,93.79,25,4.0[ML],"43km NNW of Imphal, Manipur, India"
2022-08-04 11:56:58 IST,23.7,82.8,11,3.3[ML],"73km NNW of Ambikapur, Chhattisgarh, India"
2022-08-05 00:38:05 IST,36.64,71.17,150,4.9[ML],"75km SE of Fayzabad, Afghanistan"
2022-08-05 08:50:59 IST,36.46,70.83,216,3.9[ML],"75km SSE of Fayzabad, Afghanistan"
2022-08-05 13:29:27 IST,20.97,73.4,25,3.3[ML],"63km ESE of Surat, Gujarat, India"
2022-08-05 18:58:10 IST,39.95,74.24,22,4.3[ML],"326km S of Bishkek, Kyrgyzstan"
2022-08-06 01:05:55 IST,37.27,72.33,283,4.1[ML],"158km E of Fayzabad, Afghanistan"
2022-08-06 03:42:37 IST,28.25,77.9,19,2.4[ML],"59km ESE of Noida, Uttar Pradesh, India"
2022-08-06 05:11:05 IST,27.83,85.6,15,4.3[ML],"29km ENE of Kathmandu, Nepal"
2022-08-06 16:40:11 IST,36.79,71.24,10,3.8[ML],"70km ESE of Fayzabad, Afghanistan"
2022-08-06 19:07:08 IST,34.88,70.54,129,4.4[ML],"127km ENE of Kabul , Afghanistan"
2022-08-06 20:51:29 IST,36.1,70.33,220,4.4[ML],"112km S of Fayzabad, Afghanistan"
2022-08-07 00:01:52 IST,22.84,94.8,39,3.2[ML],"157km NW of Burma, Myanmar"
2022-08-07 21:14:43 IST,10.95,93.44,65,4.4[MW],"108km SE of Portblair, Andaman and Nicobar island, India"
2022-08-08 10:00:06 IST,36.66,71.54,216,4.1[ML],"100km ESE of Fayzabad, Afghanistan"
2022-08-10 13:45:29 IST,33.66,82.6,5,4.1[ML],"354km ENE of Hanley, Jammu & Kashmir, India"
2022-08-10 20:11:55 IST,35.81,78.42,13,4.0[ML],"199km NNE of Leh, Laddakh, India"
2022-08-11 16:59:08 IST,23.71,89.68,10,3.7[ML],"75km W of Dhaka, Bangladesh"
2022-08-12 13:39:43 IST,36.18,70.92,171,4.5[ML],"107km SSE of Fayzabad, Afghanistan"
2022-08-13 02:08:37 IST,23.21,94.17,110,3.8[ML],"90km ESE of Champhai, Mizoram, India"
2022-08-13 05:54:55 IST,37.19,71.41,197,4.7[ML],"76km E of Fayzabad, Afghanistan"
2022-08-13 12:14:17 IST,23.67,94.65,43,4.2[ML],"127km SE of Moirang, Manipur, India"
2022-08-13 20:28:14 IST,36.21,71.38,247,4.1[ML],"123km SE of Fayzabad, Afghanistan"
2022-08-14 13:50:10 IST,32.88,92.39,44,5.6[ML],"587km NNW of Basar, Arunachal Pradesh, India"
2022-08-14 15:23:17 IST,27.6,67.15,100,4.2[ML],"601km WNW of Jodhpur, Rajasthan, India"
2022-08-15 02:40:28 IST,38.69,95.12,116,5.3[Mb],"1173km N of Pangin, Arunachal Pradesh, India"
2022-08-15 21:53:24 IST,36.51,71.67,150,4.2[ML],"119km ESE of Fayzabad, Afghanistan"
2022-08-15 22:06:03 IST,0.4,96.74,10,4.9[Mb],"628km WSW of Kuala Lumpur, Malaysia"
2022-08-16 04:23:39 IST,25.1,91.68,8,3.6[MW],"19km SSW of Cherrapunjee, Meghalaya, India"
2022-08-16 12:40:58 IST,23.52,93.15,17,4.1[MW],"19km WNW of Champhai, Mizoram, India"
2022-08-16 20:58:45 IST,20.17,73.54,12,3.3[ML],"32km NW of Nashik, Maharashtra, India"
2022-08-17 02:40:16 IST,31.37,77.68,16,2.7[ML],"56km ENE of Shimla, Himachal Pradesh, India"
2022-08-17 03:49:47 IST,25.7,91.63,17,3.2[ML],"27km SW of Nongpoh, Meghalaya, India"
2022-08-17 05:30:14 IST,31.54,77.1,10,3.1[ML],"18km ESE of Mandi, Himachal Pradesh, India"
2022-08-17 07:45:50 IST,31.43,76.9,4,3.4[MW],"17km S of Mandi, Himachal Pradesh, India"
2022-08-18 03:16:44 IST,27.13,88.28,13,3.1[MW],"10km N of Darjeeling,West Bengal,India"
2022-08-19 12:02:10 IST,31.87,78.68,8,3.1[MW],"94km SSW of Hanley, Jammu & Kashmir, India"
2022-08-19 12:55:55 IST,29.97,80.8,5,3.7[ML],"70km NE of Pithoragarh, Uttarakhand, India"
2022-08-19 23:31:22 IST,33.12,76.33,13,3.4[MW],"100km N of Dharamshala, Himachal Pradesh, India"
2022-08-20 01:12:47 IST,28.1,81.22,30,5.0[ML],"142km N of Lucknow, Uttar Pradesh, India"
2022-08-20 20:16:46 IST,16.89,75.82,10,3.8[ML],"169km E of Kolhapur, Maharashtra, India"
2022-08-20 20:24:50 IST,33.51,73.2,10,3.9[ML],"23km SE of Islamabad, Pakistan"
2022-08-21 18:26:53 IST,16.74,75.95,39,3.7[MW],"165km NNW of Hampi, Karnataka, India"
2022-08-22 11:54:19 IST,33.25,75.59,8,3.6[MW],"67km ENE of Katra, Jammu and Kashmir, India"
2022-08-22 16:26:36 IST,17.11,75.56,10,2.7[ML],"147km ENE of Kolhapur, Maharashtra, India"
2022-08-22 19:23:49 IST,32.9,69.19,10,4.5[ML],"184km S of Kabul , Afghanistan"
2022-08-23 00:10:07 IST,20.56,72.39,5,3.0[ML],"81km SW of Surat, Gujarat, India"
2022-08-23 02:20:32 IST,33.1,75.49,7,3.9[MW],"53km ENE of Katra, Jammu and Kashmir, India"
2022-08-23 03:21:42 IST,33.17,75.55,5,3.1[MW],"60km ENE of Katra, Jammu and Kashmir, India"
2022-08-23 03:44:43 IST,33.24,75.52,23,3.5[MW],"61km ENE of Katra, Jammu and Kashmir, India"
2022-08-23 08:03:42 IST,33.1,75.55,8,3.2[ML],"58km ENE of Katra, Jammu and Kashmir, India"
2022-08-23 14:17:37 IST,33.28,75.73,10,3.5[MW],"80km ENE of Katra, Jammu and Kashmir, India"
2022-08-23 14:26:18 IST,26.39,89.96,32,3.2[MW],"100km NNW of Tura, Meghalaya, India"
2022-08-23 23:23:44 IST,33.17,75.65,10,4.2[MW],"69km ENE of Katra, Jammu and Kashmir, India"
2022-08-24 19:20:00 IST,35.86,70.63,75,3.7[ML],"138km S of Fayzabad, Afghanistan"
2022-08-24 23:04:25 IST,33.18,75.64,9,4.2[ML],"69km ENE of Katra, Jammu and Kashmir, India"
2022-08-24 23:52:44 IST,33.14,75.57,11,3.4[MW],"61km ENE of Katra, Jammu and Kashmir, India"
2022-08-25 00:05:22 IST,16.8,75.85,5,3.8[ML],"171km E of Kolhapur, Maharashtra, India"
2022-08-25 03:18:08 IST,23.85,94.54,24,5.0[ML],"105km SE of Moirang, Manipur, India"
2022-08-25 11:49:40 IST,28.72,76.6,5,3.4[ML],"13km NNW of Jhajjar, Haryana"
2022-08-26 02:55:37 IST,36,70.93,139,4.3[ML],"126km SSE of Fayzabad, Afghanistan"
2022-08-26 03:28:32 IST,33.24,75.78,9,3.3[ML],"83km ENE of Katra, Jammu and Kashmir, India"
2022-08-26 04:07:28 IST,33.48,75.45,26,3.4[MW],"60km SSE of Pahalgam, Jammu and Kashmir, India"
2022-08-26 04:52:46 IST,31.42,69.64,280,3.8[ML],"351km S of Kabul , Afghanistan"
2022-08-26 07:00:03 IST,16.48,75.81,23,3.8[MW],"144km NNE of Hubli, Karnataka, India"
2022-08-26 10:22:24 IST,25.2,95,10,4.2[ML],"59km E of Shirui, Manipur, India"
2022-08-26 14:34:12 IST,16.64,76,10,3.0[ML],"153km NNW of Hampi, Karnataka, India"
2022-08-26 23:51:07 IST,29.43,84.31,39,2.8[ML],"214km NNW of Kathmandu, Nepal"
2022-08-27 04:32:02 IST,33.11,75.71,10,3.0[ML],"73km E of Katra, Jammu and Kashmir, India"
2022-08-27 09:06:40 IST,33.19,75.39,9,3.2[ML],"48km ENE of Katra, Jammu and Kashmir, India"
2022-08-28 03:14:50 IST,36.88,71.49,234,4.2[ML],"87km ESE of Fayzabad, Afghanistan"
2022-08-28 03:38:33 IST,26.39,90.96,10,2.9[ML],"82km WNW of Guwahati, Assam, India"
2022-08-29 08:59:55 IST,0.2,98.7,358,5.9[Mb],"465km SW of Kuala Lumpur, Malaysia"
2022-08-29 17:34:39 IST,35.24,81.39,128,4.0[ML],"361km NE of Hanley, Jammu & Kashmir, India"
2022-08-30 14:06:07 IST,2.29,66.51,10,5.4[Mb],"804km WSW of Male, Maldives"
2022-08-30 14:15:27 IST,36.24,71.48,284,4.2[ML],"126km SE of Fayzabad, Afghanistan"
2022-08-30 15:57:32 IST,27.16,92.23,20,3.1[ML],"58km SE of Tawang, Arunachal Pradesh, India"
2022-08-30 19:28:24 IST,4.46,63.45,10,5.1[Mb],"1115km W of Male, Maldives"
2022-08-31 01:32:22 IST,14.77,96.73,10,3.6[ML],"237km SSE of Yangon, Myanmar"
2022-08-31 06:06:32 IST,35.16,69.78,19,3.7[ML],"85km NE of Kabul , Afghanistan"
2022-08-31 10:20:02 IST,38.78,70.67,182,3.8[ML],"165km E of Dushanbe, Tajikistan"
2022-08-31 14:43:09 IST,33.68,82.13,140,4.2[ML],"314km ENE of Hanley, Jammu & Kashmir, India"
2022-08-31 18:06:44 IST,29.14,66.11,23,4.3[ML],"669km SSW of Kabul , Afghanistan"
2022-09-01 10:40:24 IST,22.4,71.3,10,2.7[ML],"52km ENE of Rajkot, Gujarat, India"
2022-09-01 20:49:05 IST,24.5,94.41,67,3.5[ML],"48km S of Ukhrul, Manipur, India"
2022-09-02 12:43:12 IST,14.8,93.5,52,4.8[Mb],"179km NNE of Diglipur, Andaman and Nicobar island, India"
2022-09-02 22:30:18 IST,35.97,69.2,55,5.3[Mb],"157km N of Kabul , Afghanistan"
2022-09-02 22:50:34 IST,38.2,69.74,110,3.8[ML],"92km ESE of Dushanbe, Tajikistan"
2022-09-03 06:59:57 IST,12.2,93.73,34,4.3[ML],"126km ENE of Portblair, Andaman and Nicobar island, India"
2022-09-03 14:17:15 IST,17.1,75.73,8,3.1[ML],"164km ENE of Kolhapur, Maharashtra, India"
2022-09-04 00:24:26 IST,30.61,77.83,5,2.7[ML],"38km NNW of Dehradun, Uttarakhand, India"
2022-09-04 17:38:42 IST,8.62,93.96,79,4.2[MW],"179km N of Campbell Bay, Andaman and Nicobar island, India"
2022-09-05 00:10:09 IST,32.3,75.88,5,3.1[ML],"42km WNW of Dharamshala, Himachal Pradesh, India"
2022-09-05 03:27:34 IST,34.76,70.37,10,5.3[MS],"108km ENE of Kabul , Afghanistan"
2022-09-05 05:32:14 IST,37.9,72.12,247,4.1[ML],"164km NE of Fayzabad, Afghanistan"
2022-09-05 05:50:10 IST,27.55,88.41,25,3.3[ML],"27km NE of Yuksom, Sikkim, India"
2022-09-05 06:44:09 IST,35.2,70.22,150,3.9[ML],"116km NE of Kabul , Afghanistan"
2022-09-05 08:55:11 IST,36.15,70.63,194,3.8[ML],"105km S of Fayzabad, Afghanistan"
2022-09-05 11:08:02 IST,32.35,92.76,10,4.8[MW],"520km NNW of Basar, Arunachal Pradesh, India"
2022-09-05 11:31:50 IST,24.86,92.75,29,3.3[ML],"80km NE of Dharmanagar, Tripura, India"
2022-09-05 12:29:56 IST,32.48,92.71,10,3.7[MW],"535km NNW of Basar, Arunachal Pradesh, India"
2022-09-05 17:27:00 IST,34.78,70.36,10,4.5[ML],"108km ENE of Kabul , Afghanistan"
2022-09-05 21:04:24 IST,38.12,72.88,10,4.0[ML],"234km ENE of Fayzabad, Afghanistan"
2022-09-06 05:33:14 IST,38.95,76.99,227,3.9[ML],"481km SSE of Bishkek, Kyrgyzstan"
2022-09-06 12:34:41 IST,36.65,70.37,71,4.9[ML],"52km SSW of Fayzabad, Afghanistan"
2022-09-06 22:51:10 IST,33.75,82.29,16,3.9[MW],"330km ENE of Hanley, Jammu & Kashmir, India"
2022-09-07 00:50:57 IST,23.37,93.94,70,3.9[ML],"63km E of Champhai, Mizoram, India"
2022-09-07 01:19:54 IST,38.17,72.51,257,3.9[ML],"209km NE of Fayzabad, Afghanistan"
2022-09-07 06:32:38 IST,36.47,70.78,258,3.9[ML],"73km SSE of Fayzabad, Afghanistan"
2022-09-07 12:34:01 IST,36.54,72.85,10,3.8[MW],"214km ESE of Fayzabad, Afghanistan"
2022-09-07 13:39:13 IST,34.75,70.33,10,4.6[ML],"104km ENE of Kabul , Afghanistan"
2022-09-07 15:58:42 IST,39.17,69.47,248,3.8[ML],"90km NE of Dushanbe, Tajikistan"
2022-09-07 17:17:24 IST,37.3,76.23,130,4.4[Mb],"305km N of Kargil, Laddakh, India"
2022-09-07 18:52:04 IST,36.43,70.85,264,4.0[ML],"79km SSE of Fayzabad, Afghanistan"
2022-09-08 03:56:40 IST,1.93,97.3,10,4.7[Mb],"505km WSW of Kuala Lumpur, Malaysia"
2022-09-08 04:16:11 IST,24.91,95.35,10,3.8[ML],"87km E of Ukhrul, Manipur, India"
2022-09-08 07:20:56 IST,36.3,78.28,10,3.9[ML],"247km NNE of Leh, Laddakh, India"
2022-09-08 07:52:56 IST,33.22,75.64,6,3.5[ML],"70km ENE of Katra, Jammu and Kashmir, India"
2022-09-08 13:28:56 IST,1.38,97.59,33,5.0[Mb],"495km WSW of Kuala Lumpur, Malaysia"
2022-09-08 13:50:35 IST,37.17,71.68,182,4.5[ML],"100km E of Fayzabad, Afghanistan"
2022-09-08 13:57:03 IST,36.64,77.74,38,3.4[ML],"273km NNE of Kargil, Laddakh, India"
2022-09-08 22:48:53 IST,38.92,77.21,25,3.8[ML],"492km SSE of Bishkek, Kyrgyzstan"
2022-09-09 00:26:46 IST,36.78,79.2,39,3.7[ML],"327km NNE of Leh, Laddakh, India"
2022-09-09 08:38:35 IST,33.96,82.35,10,4.3[ML],"344km ENE of Hanley, Jammu & Kashmir, India"
2022-09-09 13:03:39 IST,36.71,70.8,196,4.4[ML],"48km SSE of Fayzabad, Afghanistan"
2022-09-09 15:40:30 IST,32.33,75.39,4,2.7[ML],"85km SSE of Katra, Jammu and Kashmir, India"
2022-09-10 20:14:00 IST,29.83,80.53,16,2.4[ML],"40km NE of Pithoragarh, Uttarakhand, India"
2022-09-11 01:05:09 IST,36.12,71.8,181,3.6[ML],"156km SE of Fayzabad, Afghanistan"
2022-09-11 01:13:59 IST,36.1,71.15,180,3.8[ML],"123km SSE of Fayzabad, Afghanistan"
2022-09-11 23:06:18 IST,33.16,75.61,5,2.9[ML],"65km ENE of Katra, Jammu and Kashmir, India"
2022-09-12 04:05:13 IST,27.65,76.7,12,2.8[ML],"95km SSW of Gurugram, Haryana, India"
2022-09-12 04:40:12 IST,37.44,71.97,240,3.6[ML],"131km ENE of Fayzabad, Afghanistan"
2022-09-12 21:22:10 IST,30.75,76.46,6,3.4[ML],"30km W of Chandigarh, Chandigarh, India"
2022-09-14 03:05:09 IST,26.92,96.58,10,3.6[ML],"91km S of Changlang, Arunachal Pradesh, India"
2022-09-14 17:51:15 IST,37.98,72.49,175,4.3[ML],"197km ENE of Fayzabad, Afghanistan"
2022-09-15 13:05:09 IST,26.34,88.8,28,2.9[ML],"58km SE of Siliguri, West Bengal, India"
2022-09-16 04:19:37 IST,36.15,78.2,10,4.8[Mb],"229km NNE of Leh, Laddakh, India"
2022-09-16 10:51:56 IST,27.89,94.7,10,3.0[ML],"10km S of Basar, Arunachal Pradesh, India"
2022-09-16 20:06:34 IST,36.39,71.22,185,4.4[ML],"99km SE of Fayzabad, Afghanistan"
2022-09-17 00:31:12 IST,25.71,91.43,5,3.5[ML],"44km WSW of Nongpoh, Meghalaya, India"
