Origin_Time,Latitude,Longitude,Depth,Magnitude,Location
1999-04-19 07:38:45 IST,36.26,70.18,124,4.6[MB],"99km SSW of Fayzabad, Afghanistan"
1999-04-19 23:40:47 IST,31.33,80.37,6,2.5[MC],"115km NE of Joshimath, Uttarakhand , India"
1999-04-20 03:21:49 IST,36.58,70.97,114,4.4[MB],"68km SE of Fayzabad, Afghanistan"
1999-04-20 17:13:21 IST,36.58,70.66,185,4.9[MB],"58km S of Fayzabad, Afghanistan"
1999-04-21 12:02:17 IST,32.83,75.66,15,3.4[ML],"70km ESE of Katra, Jammu and Kashmir, India"
1999-04-21 20:47:08 IST,30.49,79.28,9,3.4[MC],"27km WSW of Joshimath, Uttarakhand , India"
1999-04-22 06:27:40 IST,30.54,79.56,15,3.2[MC],"1km S of Joshimath, Uttarakhand , India"
1999-04-22 10:52:04 IST,32.1,75.77,6,4.9[MB],"53km WSW of Dharamshala, Himachal Pradesh, India"
1999-04-22 12:49:30 IST,33.17,75.26,6,3.3[ML],"36km NE of Katra, Jammu and Kashmir, India"
1999-04-22 20:18:31 IST,30.36,79.38,9,3.1[MC],"27km SW of Joshimath, Uttarakhand , India"
1999-04-22 23:17:56 IST,28.91,82.13,33,4.7[MB],"200km ESE of Pithoragarh, Uttarakhand, India"
1999-04-22 23:32:08 IST,35.30,77.29,33,3.5[ML],"121km N of Alchi(Leh),Jammu & Kashmir,India"
1999-04-23 22:17:40 IST,35.48,69.42,33,5.3[MB],"104km N of Kabul , Afghanistan"
1999-04-24 10:00:27 IST,38.23,75.22,96,4.2[MB],"416km NNW of Kargil, Laddakh, India"
1999-04-24 10:08:33 IST,32.47,72.29,0,4.3[MB],"152km SSW of Islamabad, Pakistan"
1999-04-24 12:43:55 IST,29.44,78.99,15,2.5[MC],"97km SE of Haridwar, Uttarakhand, India"
1999-04-24 15:53:19 IST,29.22,78.83,58,2.6[MC],"103km SE of Haridwar, Uttarakhand, India"
1999-04-25 01:18:43 IST,29.29,81.21,0,3.5[MC],"101km ESE of Pithoragarh, Uttarakhand, India"
1999-04-25 04:59:43 IST,33.18,76.54,5,2.9[MC],"108km N of Dharamshala, Himachal Pradesh, India"
1999-04-25 06:49:38 IST,5.43,94.86,73,4.6[MB],"204km SSE of Campbell Bay, Andaman and Nicobar island, India"
1999-04-25 15:22:12 IST,30.32,79.43,3,3.5[MC],"29km SSW of Joshimath, Uttarakhand , India"
1999-04-26 06:37:31 IST,30.40,79.30,2,3.4[MC],"30km SW of Joshimath, Uttarakhand , India"
1999-04-26 07:50:25 IST,37.76,73.22,96,4.4[MB],"246km ENE of Fayzabad, Afghanistan"
1999-04-27 18:16:01 IST,17.34,73.90,30,2.8[MC],"79km NNW of Kolhapur, Maharashtra, India"
1999-04-27 22:11:22 IST,30.53,79.27,5,2.1[MC],"27km W of Joshimath, Uttarakhand , India"
1999-04-27 23:02:34 IST,36.61,80.28,33,5.1[MB],"367km NE of Leh, Laddakh, India"
1999-04-28 04:29:58 IST,36.68,77.8,33,5.5[MC],"279km N of Alchi(Leh),Jammu & Kashmir,India"
1999-04-28 18:30:43 IST,33.48,72.79,15,5.2[ML],"32km SW of Islamabad, Pakistan"
1999-04-28 20:52:02 IST,30.31,79.43,5,3.0[MC],"30km SSW of Joshimath, Uttarakhand , India"
1999-04-29 15:02:23 IST,29.2,77.25,15,2.2[MC],"65km N of New Delhi, India"
1999-04-30 09:09:35 IST,25.25,94.14,33,4.7[MB],"31km WNW of Shirui, Manipur, India"
1999-04-30 11:58:35 IST,37.62,72.13,123,4.7[MB],"151km ENE of Fayzabad, Afghanistan"
1999-05-01 07:34:36 IST,30.37,79.45,5,3.0[MC],"23km SSW of Joshimath, Uttarakhand , India"
1999-05-01 13:57:18 IST,36.52,69.58,96,4.0[ML],"107km SW of Fayzabad, Afghanistan"
1999-05-01 18:13:57 IST,30.31,79.41,2,2.5[MC],"30km SSW of Joshimath, Uttarakhand , India"
1999-05-02 05:23:28 IST,36.75,70.47,96,3.8[ML],"39km S of Fayzabad, Afghanistan"
1999-05-02 14:44:32 IST,28.81,78.1,10,1.7[MC],"75km ENE of Noida, Uttar Pradesh, India"
1999-05-03 00:51:00 IST,14.30,78.87,33,3.6[ML],"95km NW of Tirupati, Andhra Pradesh, India"
1999-05-03 04:59:34 IST,30.45,79.59,2,2.8[ML],"12km SSE of Joshimath, Uttarakhand , India"
1999-05-03 10:04:08 IST,30.25,79.43,6,2.7[MC],"36km SSW of Joshimath, Uttarakhand , India"
1999-05-03 14:27:52 IST,30.23,79.41,5,3.0[MC],"38km SSW of Joshimath, Uttarakhand , India"
1999-05-03 14:31:39 IST,30.29,79.52,5,3.0[MC],"29km S of Joshimath, Uttarakhand , India"
1999-05-03 15:22:11 IST,35.95,76.78,33,3.2[MC],"165km NNE of Kargil, Laddakh, India"
1999-05-04 02:53:22 IST,30.60,80.73,10,2.8[MC],"112km E of Joshimath, Uttarakhand , India"
1999-05-04 06:22:03 IST,17.15,73.70,8,2.3[MC],"76km NW of Kolhapur, Maharashtra, India"
1999-05-04 18:11:55 IST,30.64,79.59,10,2.0[MC],"9km NNE of Joshimath, Uttarakhand , India"
1999-05-05 10:11:59 IST,31.35,77.13,5,3.1[MC],"27km N of Shimla, Himachal Pradesh, India"
1999-05-05 22:55:21 IST,11.65,92.81,10,2.4[MC],"9km ENE of Portblair, Andaman and Nicobar island, India"
1999-05-06 09:16:49 IST,32.51,76.58,16,3.1[MC],"40km NE of Dharamshala, Himachal Pradesh, India"
1999-05-07 20:14:57 IST,31.86,75.46,33,3.3[ML],"60km N of Jalandhar, Punjab, India"
1999-05-07 22:42:06 IST,30.26,79.51,12,4.1[ML],"33km S of Joshimath, Uttarakhand , India"
1999-05-08 02:34:28 IST,30.21,79.45,11,2.8[MC],"39km SSW of Joshimath, Uttarakhand , India"
1999-05-08 19:32:40 IST,21.45,75.7,10,2.9[MC],"142km S of Indore, Madhya Pradesh, India"
1999-05-09 02:29:17 IST,33.44,75.91,15,2.7[MC],"84km SE of Pahalgam, Jammu and Kashmir, India"
1999-05-09 20:32:11 IST,30.36,79.50,14,2.9[MC],"22km SSW of Joshimath, Uttarakhand , India"
1999-05-10 03:07:59 IST,37.30,73.28,33,5.1[MB],"242km E of Fayzabad, Afghanistan"
1999-05-10 07:05:14 IST,28.99,76.97,22,1.8[MC],"36km ENE of Rohtak, Haryana, India"
1999-05-11 07:26:12 IST,22.12,77.19,5,3.0[MC],"128km S of Bhopal, Madhya Pradesh, India"
1999-05-11 22:09:19 IST,26.49,92.76,15,4.7[MB],"18km S of Tezpur, Assam, India"
1999-05-14 14:01:06 IST,30.22,79.33,10,3.5[ML],"43km SSW of Joshimath, Uttarakhand , India"
1999-05-14 14:35:56 IST,34.65,73.74,2,4.1[MC],"89km NW of Gulmarg, Jammu and Kashmir, India"
1999-05-15 11:04:51 IST,28.88,76.79,33,2.4[MC],"17km E of Rohtak, Haryana, India"
1999-05-16 11:11:37 IST,32.80,78.93,10,3.8[ML],"14km NNW of Hanley, Jammu & Kashmir, India"
1999-05-17 19:26:14 IST,26.82,92.71,96,4.2[MB],"20km NNW of Tezpur, Assam, India"
1999-05-17 23:15:40 IST,32.56,75.50,33,2.0[MC],"71km SE of Katra, Jammu and Kashmir, India"
1999-05-18 22:39:18 IST,36.82,73.7,33,4.9[MB],"281km E of Fayzabad, Afghanistan"
1999-05-19 10:18:11 IST,36.48,70.14,216,5.4[MB],"78km SSW of Fayzabad, Afghanistan"
1999-05-20 20:45:01 IST,36.65,70.23,179,4.9[ML],"57km SSW of Fayzabad, Afghanistan"
1999-05-22 00:48:12 IST,31.67,77.16,5,4.0[MC],"24km ENE of Mandi, Himachal Pradesh, India"
1999-05-22 10:37:13 IST,30.38,79.57,5,2.9[MC],"19km S of Joshimath, Uttarakhand , India"
1999-05-22 20:19:11 IST,29.2,77.19,5,1.6[MC],"65km N of New Delhi, India"
1999-05-23 14:31:09 IST,18.4,76.68,5,2.4[ML],"152km WSW of Nizamabad, Telangana, India"
1999-05-24 20:32:49 IST,36.5,70.40,33,4.5[ML],"68km S of Fayzabad, Afghanistan"
1999-05-25 14:25:02 IST,28.61,77,3,1.4[MC],"16km N of Gurugram, Haryana, India"
1999-05-25 21:30:25 IST,3.69,90.14,33,5.3[MB],"556km SW of Campbell Bay, Andaman and Nicobar island, India"
1999-05-25 21:46:40 IST,23.52,84.53,33,4.0[ML],"81km WNW of Ranchi, Jharkhand, India"
1999-05-26 17:54:31 IST,36.67,71.22,223,4.0[MB],"76km SE of Fayzabad, Afghanistan"
1999-05-28 20:14:23 IST,28.1,77.17,10,1.3[MC],"37km SSW of Faridabad, Haryana, India"
1999-05-28 21:08:45 IST,30.33,67.84,33,4.3[MB],"487km SSW of Kabul , Afghanistan"
1999-05-28 23:04:20 IST,39.72,77.94,33,5.0[MC],"449km SE of Bishkek, Kyrgyzstan"
1999-05-29 00:30:14 IST,29.30,81.3,33,4.8[MC],"109km ESE of Pithoragarh, Uttarakhand, India"
1999-05-29 02:14:29 IST,36.99,70.99,146,4.1[ML],"40km ESE of Fayzabad, Afghanistan"
1999-05-29 04:22:23 IST,12.49,94.90,33,5.1[MB],"225km ESE of Diglipur, Andaman and Nicobar island, India"
1999-05-29 06:08:43 IST,30.31,79.49,5,2.7[MC],"28km SSW of Joshimath, Uttarakhand , India"
1999-05-29 11:33:00 IST,36.1,77.67,33,4.6[MC],"214km N of Alchi(Leh),Jammu & Kashmir,India"
1999-05-30 01:40:47 IST,33.6,93.55,33,6.2[MB],"628km NNW of Pangin, Arunachal Pradesh, India"
1999-05-30 10:19:58 IST,29.1,76.73,15,1.9[MC],"25km NNE of Rohtak, Haryana, India"
1999-05-30 23:05:21 IST,31.81,78.91,33,4.9[MC],"96km S of Hanley, Jammu & Kashmir, India"
1999-06-01 18:19:21 IST,36.57,70.81,96,5.1[MB],"63km SSE of Fayzabad, Afghanistan"
1999-06-02 14:23:17 IST,30.38,79.55,12,3.8[ML],"19km S of Joshimath, Uttarakhand , India"
1999-06-03 00:36:29 IST,30.24,67.38,33,4.8[MB],"509km SSW of Kabul , Afghanistan"
1999-06-03 23:37:28 IST,27.41,76.44,7,3.1[ML],"85km NE of Jaipur, Rajasthan, India"
1999-06-04 17:35:06 IST,30.32,79.37,5,2.7[MC],"31km SW of Joshimath, Uttarakhand , India"
1999-06-04 20:13:11 IST,28.87,76.81,7,1.7[MC],"20km E of Rohtak, Haryana, India"
1999-06-06 10:14:07 IST,17.21,73.79,15,2.3[MC],"74km NW of Kolhapur, Maharashtra, India"
1999-06-06 13:17:28 IST,37.47,71.88,96,4.2[MC],"124km ENE of Fayzabad, Afghanistan"
1999-06-06 15:22:34 IST,18.29,76.47,15,2.3[ML],"176km WSW of Nizamabad, Telangana, India"
1999-06-06 16:55:38 IST,30.33,79.52,11,2.8[MC],"25km S of Joshimath, Uttarakhand , India"
1999-06-07 18:13:10 IST,36.39,75.92,15,3.6[MC],"205km N of Kargil, Laddakh, India"
1999-06-07 21:14:59 IST,17.22,73.68,5,4.3[MC],"82km NW of Kolhapur, Maharashtra, India"
1999-06-07 21:59:11 IST,17.36,73.79,10,2.3[ML],"87km NW of Kolhapur, Maharashtra, India"
1999-06-08 00:47:59 IST,17.32,73.83,17,2.3[MC],"81km NNW of Kolhapur, Maharashtra, India"
1999-06-08 06:45:12 IST,34.14,78.56,33,3.0[MC],"90km E of Leh, Laddakh, India"
1999-06-08 09:11:09 IST,17.30,73.90,26,3.0[MC],"75km NNW of Kolhapur, Maharashtra, India"
1999-06-08 10:14:22 IST,30.75,78.64,5,2.1[MC],"19km E of Uttarkashi, Uttarakhand, India"
1999-06-09 02:21:39 IST,17.33,73.83,20,2.9[MC],"82km NNW of Kolhapur, Maharashtra, India"
1999-06-09 06:00:57 IST,35.15,80.70,23,5.0[MB],"306km ENE of Leh, Laddakh, India"
1999-06-09 15:54:56 IST,17.82,73.48,14,2.3[MC],"87km SSW of Pune, Maharashtra, India"
1999-06-09 16:18:50 IST,32.80,75.58,0,2.2[MC],"64km ESE of Katra, Jammu and Kashmir, India"
1999-06-09 20:51:52 IST,25.47,94.93,58,4.7[MB],"63km NE of Shirui, Manipur, India"
1999-06-10 11:27:03 IST,32.32,76.47,13,3.1[MC],"17km NE of Dharamshala, Himachal Pradesh, India"
1999-06-10 20:37:15 IST,36.61,71.10,72,5.4[MB],"73km SE of Fayzabad, Afghanistan"
1999-06-11 07:41:03 IST,36.70,77.8,38,3.8[MC],"282km N of Alchi(Leh),Jammu & Kashmir,India"
1999-06-11 08:16:35 IST,33.3,75.25,5,2.6[MC],"45km NE of Katra, Jammu and Kashmir, India"
1999-06-11 10:15:44 IST,28.61,77.2,5,1.8[MC],"0km SSW of New Delhi, India"
1999-06-11 15:20:32 IST,33.34,73.68,15,2.7[MC],"59km W of Rajouri, Jammu and Kashmir"
1999-06-11 15:25:14 IST,33.1,75.98,2,1.9[MC],"98km E of Katra, Jammu and Kashmir, India"
1999-06-11 21:42:39 IST,36.71,70.93,175,4.6[MB],"55km SE of Fayzabad, Afghanistan"
1999-06-12 00:42:25 IST,36.2,70.36,33,4.0[MC],"101km S of Fayzabad, Afghanistan"
1999-06-12 22:38:46 IST,27.96,81.21,17,2.5[MC],"126km N of Lucknow, Uttar Pradesh, India"
1999-06-13 13:08:06 IST,28.14,86.64,33,4.4[MC],"137km ENE of Kathmandu, Nepal"
1999-06-13 14:39:15 IST,34.53,82.6,33,4.1[MC],"394km ENE of Hanley, Jammu & Kashmir, India"
1999-06-13 19:10:04 IST,30.74,78.82,12,3.1[MC],"36km E of Uttarkashi, Uttarakhand, India"
1999-06-14 02:54:04 IST,30.25,79.39,5,2.6[MC],"37km SSW of Joshimath, Uttarakhand , India"
1999-06-14 06:03:41 IST,17.28,73.82,21,3.1[ML],"78km NW of Kolhapur, Maharashtra, India"
1999-06-14 06:33:43 IST,17.28,73.85,23,2.7[ML],"76km NW of Kolhapur, Maharashtra, India"
1999-06-14 08:57:03 IST,33.55,76.9,15,2.4[MC],"78km SSW of Alchi(Leh),Jammu & Kashmir,India"
1999-06-14 09:17:24 IST,17.26,73.81,25,2.9[MC],"77km NW of Kolhapur, Maharashtra, India"
1999-06-14 23:01:45 IST,17.40,73.83,20,2.6[MC],"88km NNW of Kolhapur, Maharashtra, India"
1999-06-15 07:00:20 IST,37.53,73.82,33,4.0[MC],"293km E of Fayzabad, Afghanistan"
1999-06-15 10:38:36 IST,29.33,81.86,5,3.8[MC],"161km E of Pithoragarh, Uttarakhand, India"
1999-06-15 19:36:18 IST,36.71,71.15,15,4.0[MC],"68km SE of Fayzabad, Afghanistan"
1999-06-15 21:58:27 IST,28.67,77.25,0,1.9[ML],"7km NE of New Delhi, India"
1999-06-16 05:22:34 IST,35.5,83.84,33,4.6[MC],"547km NE of Hanley, Jammu & Kashmir, India"
1999-06-16 12:29:57 IST,36.27,70.34,200,4.1[MB],"94km S of Fayzabad, Afghanistan"
1999-06-17 10:03:05 IST,30.4,79.55,34,3.1[MC],"17km S of Joshimath, Uttarakhand , India"
1999-06-19 12:46:32 IST,29.2,77.72,21,1.4[MC],"80km NNE of Noida, Uttar Pradesh, India"
1999-06-20 06:44:58 IST,26.34,92.70,35,4.0[ML],"36km SSW of Tezpur, Assam, India"
1999-06-21 23:07:26 IST,36.46,70.95,198,5.6[MB],"79km SSE of Fayzabad, Afghanistan"
1999-06-22 00:30:42 IST,29.9,76.90,29,1.7[MC],"8km SSE of kurukshetra, Haryana, India"
1999-06-22 04:32:47 IST,17.33,73.70,5,3.5[ML],"90km NW of Kolhapur, Maharashtra, India"
1999-06-22 12:41:35 IST,4.80,94.45,33,4.5[MB],"252km SSE of Campbell Bay, Andaman and Nicobar island, India"
1999-06-24 01:37:38 IST,30.88,77.97,7,2.4[MC],"47km WNW of Uttarkashi, Uttarakhand, India"
1999-06-24 06:38:04 IST,17.38,73.67,5,2.7[MC],"96km NW of Kolhapur, Maharashtra, India"
1999-06-27 00:46:25 IST,30.34,79.42,1,1.8[MC],"27km SSW of Joshimath, Uttarakhand , India"
1999-06-27 03:06:28 IST,26.83,92.12,15,3.9[MC],"69km WNW of Tezpur, Assam, India"
1999-06-27 03:24:09 IST,30.11,69.36,15,5.5[ML],"448km WNW of Bikaner, Rajasthan, India"
1999-06-27 05:44:18 IST,29.81,70.11,15,3.7[ML],"369km WNW of Bikaner, Rajasthan, India"
1999-06-27 10:39:39 IST,35.54,69.5,33,4.0[MC],"112km NNE of Kabul , Afghanistan"
1999-06-28 03:09:51 IST,33.43,78.61,5,3.0[MC],"90km NNW of Hanley, Jammu & Kashmir, India"
1999-06-28 04:44:39 IST,36.75,70.87,220,4.2[MC],"48km SE of Fayzabad, Afghanistan"
1999-06-28 11:31:53 IST,17.29,73.71,5,2.2[ML],"86km NW of Kolhapur, Maharashtra, India"
1999-06-28 11:32:26 IST,17.36,73.79,5,2.8[MC],"87km NW of Kolhapur, Maharashtra, India"
1999-06-28 11:52:22 IST,17.37,73.82,10,2.8[ML],"86km NNW of Kolhapur, Maharashtra, India"
1999-06-29 05:08:28 IST,22.19,99.57,33,4.9[MB],"194km NE of Hkolam ,Myanmar"
1999-06-29 06:27:54 IST,29.92,69.37,15,5.2[MB],"437km WNW of Bikaner, Rajasthan, India"
1999-06-29 09:05:55 IST,36.54,71.8,138,4.8[MB],"127km ESE of Fayzabad, Afghanistan"
1999-06-29 13:34:02 IST,38.9,72.20,57,5.2[MB],"246km NE of Fayzabad, Afghanistan"
1999-06-29 15:44:04 IST,38.56,72.5,33,4.6[MB],"236km NE of Fayzabad, Afghanistan"
1999-06-29 19:22:43 IST,31.89,78.2,5,2.7[MC],"102km ESE of Manali, Himachal Pradesh, India"
1999-06-30 04:48:04 IST,36.68,71.27,170,5.7[MB],"79km SE of Fayzabad, Afghanistan"
1999-06-30 16:42:29 IST,28.58,77.1,5,2.3[ML],"10km WSW of New Delhi, India"
1999-06-30 16:52:00 IST,35.43,80.33,33,4.1[MC],"288km ENE of Leh, Laddakh, India"
1999-07-01 09:52:11 IST,33.68,93.83,33,5.3[MB],"631km NNW of Pangin, Arunachal Pradesh, India"
1999-07-01 10:06:02 IST,33.38,76.11,8,2.5[MC],"102km SE of Pahalgam, Jammu and Kashmir, India"
1999-07-01 18:07:03 IST,36.92,70.77,216,3.7[MB],"28km SE of Fayzabad, Afghanistan"
1999-07-02 21:48:26 IST,38.37,74.73,38,3.7[ML],"393km ENE of Fayzabad, Afghanistan"
1999-07-03 00:22:23 IST,30.73,82.46,33,3.2[ML],"250km ENE of Pithoragarh, Uttarakhand, India"
1999-07-03 00:35:46 IST,37.18,70.33,15,2.8[ML],"21km WNW of Fayzabad, Afghanistan"
1999-07-03 04:16:43 IST,36.58,70.23,38,5.2[MB],"64km SSW of Fayzabad, Afghanistan"
1999-07-03 05:41:08 IST,36.48,70.47,206,4.3[MB],"69km S of Fayzabad, Afghanistan"
1999-07-03 21:29:38 IST,26.40,76.45,10,3.5[ML],"87km SE of Jaipur, Rajasthan, India"
1999-07-04 11:35:15 IST,25.42,90.28,33,3.8[ML],"13km SE of Tura, Meghalaya, India"
1999-07-05 12:29:48 IST,28.52,76.12,31,2.2[MC],"53km W of Jhajjar, Haryana"
1999-07-05 12:37:19 IST,36.59,68.15,68,5.1[MB],"221km WSW of Fayzabad, Afghanistan"
1999-07-05 21:10:11 IST,36.63,71.44,33,4.8[MB],"94km ESE of Fayzabad, Afghanistan"
1999-07-06 03:14:17 IST,23.14,93.78,121,4.1[MB],"58km SE of Champhai, Mizoram, India"
1999-07-06 03:27:38 IST,11.6,93.16,131,4.3[ML],"47km E of Portblair, Andaman and Nicobar island, India"
1999-07-06 15:01:22 IST,27.80,76.6,20,3.6[MC],"84km SSW of Gurugram, Haryana, India"
1999-07-07 03:22:25 IST,36.75,71.64,15,5.0[MB],"104km ESE of Fayzabad, Afghanistan"
1999-07-07 23:52:37 IST,28.8,76.65,4,2.4[ML],"11km SSE of Rohtak, Haryana, India"
1999-07-08 11:27:45 IST,17.29,73.60,5,3.1[ML],"94km NW of Kolhapur, Maharashtra, India"
1999-07-08 12:01:02 IST,17.32,73.78,5,2.6[ML],"84km NW of Kolhapur, Maharashtra, India"
1999-07-08 22:12:08 IST,37.65,72.23,33,4.8[MB],"160km ENE of Fayzabad, Afghanistan"
1999-07-09 02:25:53 IST,36.96,71.3,15,4.2[MC],"68km ESE of Fayzabad, Afghanistan"
1999-07-10 12:41:24 IST,35.63,72.73,15,3.6[MC],"218km N of Islamabad, Pakistan"
1999-07-11 03:45:16 IST,37.77,71.86,70,4.5[MB],"137km NE of Fayzabad, Afghanistan"
1999-07-12 09:12:11 IST,30.22,69.7,33,5.9[MC],"427km NW of Bikaner, Rajasthan, India"
1999-07-12 10:52:15 IST,36.43,76.63,33,4.4[MB],"213km N of Kargil, Laddakh, India"
1999-07-12 17:40:04 IST,35.10,69.32,164,3.6[MB],"61km N of Kabul , Afghanistan"
1999-07-12 21:38:04 IST,39.22,82.31,33,4.9[MB],"703km NE of Leh, Laddakh, India"
1999-07-12 23:13:53 IST,34.44,74.46,33,3.0[MC],"44km N of Gulmarg, Jammu and Kashmir, India"
1999-07-13 00:48:46 IST,28.66,77.18,12,1.4[MC],"5km NNW of New Delhi, India"
1999-07-13 03:15:50 IST,33.61,75.67,18,4.1[MC],"55km SE of Pahalgam, Jammu and Kashmir, India"
1999-07-13 04:21:27 IST,11.56,92.88,10,2.6[MC],"18km ESE of Portblair, Andaman and Nicobar island, India"
1999-07-13 08:47:29 IST,32.78,75.58,33,3.7[MB],"64km ESE of Katra, Jammu and Kashmir, India"
1999-07-14 14:29:51 IST,36.51,70.68,94,4.6[MB],"66km S of Fayzabad, Afghanistan"
1999-07-15 09:59:35 IST,32.85,72.86,33,4.1[MC],"94km S of Islamabad, Pakistan"
1999-07-15 10:13:23 IST,37.8,71.83,33,5.3[MB],"137km NE of Fayzabad, Afghanistan"
1999-07-15 16:05:20 IST,21.42,99.35,33,5.4[MC],"134km ENE of Hkolam ,Myanmar"
1999-07-15 22:50:48 IST,29.87,69.28,10,3.6[ML],"442km WNW of Bikaner, Rajasthan, India"
1999-07-16 03:17:00 IST,37.64,71.91,33,5.3[MB],"134km ENE of Fayzabad, Afghanistan"
1999-07-17 18:15:34 IST,37.89,72.20,102,4.3[MC],"170km ENE of Fayzabad, Afghanistan"
1999-07-17 21:03:20 IST,28.93,77.3,22,1.8[MC],"36km NNE of New Delhi, India"
1999-07-18 03:18:20 IST,21.84,74.16,5,3.4[MC],"156km ENE of Surat, Gujarat, India"
1999-07-18 04:37:33 IST,29.69,69.59,0,5.5[MB],"407km WNW of Bikaner, Rajasthan, India"
1999-07-18 09:06:40 IST,29.68,69.53,20,3.4[ML],"411km WNW of Bikaner, Rajasthan, India"
1999-07-18 18:40:59 IST,37.61,77.79,33,5.2[MB],"370km NNE of Kargil, Laddakh, India"
1999-07-19 03:22:03 IST,36.41,72.46,33,5.0[MB],"186km ESE of Fayzabad, Afghanistan"
1999-07-19 04:28:21 IST,37.96,74.40,33,5.2[MB],"352km ENE of Fayzabad, Afghanistan"
1999-07-20 05:13:39 IST,28.97,76.68,9,2.5[ML],"10km NE of Rohtak, Haryana, India"
1999-07-20 07:40:12 IST,31.99,69.28,15,4.8[MB],"285km S of Kabul , Afghanistan"
1999-07-20 16:59:59 IST,36.49,69.96,33,5.3[MB],"85km SW of Fayzabad, Afghanistan"
1999-07-21 19:16:29 IST,4.57,97.21,175,5.4[MB],"455km SE of Campbell Bay, Andaman and Nicobar island, India"
1999-07-22 02:25:49 IST,29.88,67.39,10,4.0[ML],"547km SSW of Kabul , Afghanistan"
1999-07-22 04:29:01 IST,29.1,77.24,5,1.9[MC],"54km N of New Delhi, India"
1999-07-22 15:24:14 IST,36.6,70.43,107,4.9[MB],"56km S of Fayzabad, Afghanistan"
1999-07-22 16:12:11 IST,21.53,92.2,10,5.2[MB],"203km SSW of Thenzawl, Mizoram, India"
1999-07-22 23:37:09 IST,24.45,70.76,10,4.2[MC],"235km NW of Gandhinagar, Gujarat, India"
1999-07-23 19:58:34 IST,35.89,71.75,33,5.1[MB],"172km SE of Fayzabad, Afghanistan"
1999-07-23 22:35:03 IST,28.78,76.62,19,2.7[ML],"12km S of Rohtak, Haryana, India"
1999-07-24 18:27:00 IST,29.45,81.31,15,3.0[MC],"106km E of Pithoragarh, Uttarakhand, India"
1999-07-25 01:06:38 IST,34.98,70.54,14,4.3[MC],"130km ENE of Kabul , Afghanistan"
1999-07-25 14:32:28 IST,12.87,93.6,15,2.9[MC],"80km ESE of Diglipur, Andaman and Nicobar island, India"
1999-07-25 16:42:09 IST,28.48,77.32,7,1.7[MC],"7km N of Faridabad, Haryana, India"
1999-07-26 14:26:00 IST,30.28,69.48,20,4.7[MB],"448km NW of Bikaner, Rajasthan, India"
1999-07-27 15:18:10 IST,18.42,79.82,15,2.8[MC],"55km NNE of Warangal, Telangana, India"
1999-07-27 18:05:10 IST,30.32,79.62,23,2.6[MC],"26km SSE of Joshimath, Uttarakhand , India"
1999-07-28 01:49:09 IST,32.58,76.47,10,3.8[MB],"42km NNE of Dharamshala, Himachal Pradesh, India"
1999-07-28 15:41:02 IST,35.51,70.88,145,4.4[MB],"179km S of Fayzabad, Afghanistan"
1999-07-28 16:12:52 IST,32.53,76.31,10,2.5[MC],"34km N of Dharamshala, Himachal Pradesh, India"
1999-07-28 18:47:11 IST,30.8,69.19,33,5.4[MB],"417km S of Kabul , Afghanistan"
1999-07-28 23:25:05 IST,25.77,93.23,10,5.0[MB],"52km WSW of Dimapur, Nagaland, India"
1999-07-30 02:09:48 IST,36.24,68.57,55,4.6[MC],"196km NNW of Kabul , Afghanistan"
1999-07-30 02:57:26 IST,28.75,76.90,16,1.2[MC],"28km NE of Jhajjar, Haryana"
1999-07-30 15:37:15 IST,32.78,76.77,0,2.4[MC],"71km NW of Manali, Himachal Pradesh, India"
1999-07-30 23:48:25 IST,32.70,76.63,15,2.5[MC],"60km NNE of Dharamshala, Himachal Pradesh, India"
1999-07-31 01:25:08 IST,33.11,75.52,38,2.0[MC],"56km ENE of Katra, Jammu and Kashmir, India"
1999-07-31 10:41:59 IST,32.71,76.75,1,2.3[MC],"66km NW of Manali, Himachal Pradesh, India"
1999-07-31 17:44:31 IST,32.64,76.75,4,2.3[MC],"60km NW of Manali, Himachal Pradesh, India"
1999-07-31 18:06:12 IST,32.93,76.79,10,2.5[MC],"85km NNW of Manali, Himachal Pradesh, India"
1999-07-31 18:32:25 IST,33.4,76.39,33,3.0[MC],"116km SW of Alchi(Leh),Jammu & Kashmir,India"
1999-07-31 20:16:00 IST,32.69,76.78,15,2.2[MC],"63km NW of Manali, Himachal Pradesh, India"
1999-07-31 22:56:00 IST,32.98,76.52,45,2.2[MC],"86km NNE of Dharamshala, Himachal Pradesh, India"
1999-08-01 01:21:06 IST,32.56,78.4,9,2.4[MC],"55km WSW of Hanley, Jammu & Kashmir, India"
1999-08-01 13:54:51 IST,28.37,86.79,40,5.1[MC],"161km ENE of Kathmandu, Nepal"
1999-08-03 05:42:45 IST,21.13,94.51,111,4.0[MB],"172km WSW of Burma, Myanmar"
1999-08-03 17:32:38 IST,35.45,69.14,33,5.4[MB],"99km N of Kabul , Afghanistan"
1999-08-04 02:33:45 IST,28.40,76.93,24,2.9[ML],"11km SW of Gurugram, Haryana, India"
1999-08-04 05:39:00 IST,37.39,86.88,33,3.4[ML],"889km NE of Hanley, Jammu & Kashmir, India"
1999-08-04 18:18:19 IST,35.28,72.34,33,4.4[MC],"189km NNW of Islamabad, Pakistan"
1999-08-05 01:45:07 IST,36.53,71.26,181,4.4[MB],"89km SE of Fayzabad, Afghanistan"
